file,year,max_sqft
04615310121715.json,1965,
37756146112494.json,1965,
01611926000905.json,1965,
30736356030142.json,1965,
36676456106603.json,1965,
50710686071575.json,1965,
43694684331799.json,1958,
01611926001093.json,1965,
39685856110944.json,1965,
34674470132399.json,1965,
19752911996016.json,1965,
49753906060222.json,1965,
07617620138859.json,1965,
15636770113837.json,1965,
10621661030642.json,1965,
01612596057087.json,1935,
15737426009633.json,1965,
37682133730991.json,1965,
30666473030053.json,1965,
43694846047294.json,1965,
19647336058168.json,1965,
41690474136370.json,1965,
19647336017529.json,1965,
30665896029144.json,1965,
58727360121632.json,1965,
36679186037360.json,1965,
37682133734878.json,1965,
38684786040752.json,1965,
33751920101105.json,1965,
19642956011563.json,1965,
19644691932482.json,1965,
57726785730098.json,1965,
33671246109110.json,1965,
01612590115618.json,1956,
38684783834082.json,1965,
19647331939479.json,1965,
19647336019921.json,1965,
45700116097703.json,1965,
39767600129312.json,1965,
43696746048995.json,1965,
33751923330370.json,1965,
19647330139097.json,1965,
37683040131268.json,1965,
50712176052948.json,1965,
19647330109421.json,1965,
55723895530043.json,1965,
19649986022669.json,1965,
37684526040604.json,1965,
27659616026009.json,1965,
36678436059422.json,1965,
04614246003008.json,1965,
37737916105993.json,1965,
19645016013270.json,1965,
19753416022024.json,1965,
36679596037428.json,1965,
30667466030886.json,1965,
37680986111769.json,1965,
01611436056865.json,1965,
19648401933647.json,1965,
01612596114011.json,1965,
37683386071914.json,1965,
56725610137018.json,1965,
56737596093173.json,1965,
56737595630116.json,1965,
24657556116156.json,1965,
37684116059752.json,1965,
04615076003255.json,1965,
33671246106066.json,1965,
41689086043707.json,1965,
19642951936491.json,1965,
10621661030584.json,1965,
19642611930288.json,1965,
49738824935482.json,1965,
52716216053656.json,1965,
39685936108237.json,1965,
43733876067219.json,1965,
15637761530039.json,1965,
50757396053151.json,1965,
19647331930064.json,1965,
38684780111427.json,1965,
10739650130690.json,1965,
56726036055792.json,1965,
39686760121798.json,1965,
19649076021877.json,1965,
16639251630169.json,1965,
36676780110726.json,1965,
43693936046577.json,1965,
16639820136234.json,1965,
19647330102426.json,1965,
56725126055164.json,1965,
19647336017677.json,1965,
36678196036404.json,1965,
24658136025779.json,1965,
19647331933795.json,1965,
33671990133579.json,1965,
54767946054761.json,1965,
56724540109520.json,1965,
37682966106520.json,1965,
19647336018428.json,1965,
27738256026421.json,1965,
19647330108928.json,1965,
30736353030509.json,1965,
37735516099352.json,1965,
43695836047914.json,1965,
04614576003131.json,1965,
16639176108815.json,1965,
57726786118905.json,1965,
57726945735154.json,1965,
42767866045835.json,1965,
30736503030657.json,1965,
30666706030225.json,1965,
36676113630803.json,1965,
37737916039069.json,1965,
31669100102806.json,1965,
21654176024590.json,1965,
33670416031900.json,1965,
19647330127787.json,1965,
56725460125674.json,1965,
10739656120539.json,1965,
10623641034990.json,1965,
10624146007215.json,1965,
39685850111286.json,1965,
31669446031298.json,1965,
33103300128777.json,1965,
10621666111256.json,1965,
19644446012660.json,1965,
01612590111856.json,1965,
19647906020457.json,1965,
19642461931732.json,1965,
19647336018097.json,1965,
19647336017362.json,1965,
33670906032197.json,1965,
30736436030555.json,1965,
19642876011472.json,1965,
54722566092373.json,1965,
15633216008916.json,1965,
07617966004733.json,1965,
33671246105514.json,1965,
51714495137500.json,1965,
45699894533600.json,1965,
10621666006472.json,1965,
19642461936624.json,1965,
19643371931237.json,1965,
54768366110290.json,1965,
37683383730116.json,1965,
19753336020390.json,1965,
33670333330701.json,1965,
19756636120158.json,1965,
37681630139402.json,1965,
45752676050579.json,1965,
19734451939834.json,1965,
55724135530191.json,1965,
34674396096168.json,1965,
19647330100677.json,1965,
43696906049258.json,1965,
28662660121087.json,1965,
40754656042980.json,1965,
19644696012942.json,1965,
22655322230084.json,1965,
15635786010003.json,1965,
37681303731809.json,1965,
56725616055495.json,1965,
13631236008460.json,1965,
37683380106732.json,1965,
49708624935862.json,1965,
19647331935568.json,1965,
37681630137109.json,1965,
50710760101493.json,1965,
37683380107573.json,1965,
39685856042121.json,1965,
17769766108773.json,1965,
23739162330223.json,1965,
36679593638509.json,1965,
33672493337649.json,1965,
19647330109397.json,1965,
19647336057897.json,1965,
30665976118236.json,1965,
37735513730694.json,1965,
21654170124081.json,1965,
19646836110563.json,1965,
36678760127324.json,1965,
01612593030772.json,1965,
31669106031231.json,1965,
19646596014658.json,1965,
54767946108286.json,1965,
41690216112213.json,1965,
19647336016877.json,1965,
19647256015374.json,1965,
52715486053532.json,1965,
10621660133942.json,1965,
10101080111682.json,1965,
19647331930551.json,1965,
29102980116681.json,1965,
19647336016174.json,1965,
01611196100374.json,1965,
33670330110627.json,1965,
01612426068266.json,1965,
39685933932001.json,1965,
36679596108880.json,1965,
34765056033435.json,1965,
34674473430097.json,1965,
10739656006944.json,1965,
19643376012017.json,1965,
33672156032775.json,1965,
19647090107508.json,1965,
37683040102178.json,1965,
19650456022677.json,1965,
15633216009203.json,1965,
30666476109102.json,1965,
07100740137026.json,1965,
30666703030475.json,1965,
38684780107300.json,1965,
19647336019517.json,1965,
37683046105563.json,1965,
19647330122614.json,1965,
37683950140327.json,1965,
13631236008437.json,1965,
01612596002141.json,1948,
42691466045322.json,1965,
19647336017636.json,1965,
36678760127332.json,1965,
19647336018469.json,1965,
30664566027494.json,1965,
34674473430717.json,1965,
36678766068720.json,1965,
41690136044697.json,1965,
39685853934783.json,1965,
37684113730801.json,1965,
37681303731262.json,1965,
34673140137281.json,1965,
39686766042683.json,1965,
01611196090013.json,1965,
56725465634761.json,1965,
19647330122481.json,1965,
19647330112037.json,1965,
55105530134569.json,1965,
37682963730074.json,1965,
19642796011316.json,1965,
15633210129189.json,1965,
19647336107411.json,1965,
01751010130252.json,1965,
15633216009096.json,1965,
34674476105928.json,1965,
13101320134379.json,1965,
34752836117535.json,1965,
04615076003263.json,1965,
41689240127548.json,1965,
36677100100347.json,1965,
19647336017289.json,1965,
34674396034227.json,1965,
56737596071286.json,1965,
12101240137364.json,1965,
13630996099485.json,1965,
37682960129056.json,1965,
39686270127191.json,1965,
44697656118673.json,1965,
36678436059414.json,1965,
19753090127100.json,1965,
19647336017909.json,1965,
37680236037881.json,1965,
15737426009310.json,1965,
01612000134536.json,1965,
43696256048177.json,1965,
15633216008957.json,1965,
11625960139550.json,1965,
19647330122747.json,1965,
43696744338406.json,1965,
56724705630363.json,1965,
37682056038657.json,1965,
30665226028658.json,1965,
36678766037048.json,1965,
43693936046668.json,1965,
07617546004170.json,1965,
57727106066252.json,1965,
43104390129213.json,1965,
37683386039960.json,1965,
27660920112896.json,1965,
19647330100289.json,1965,
10621666006126.json,1965,
19648816021505.json,1965,
37735510113498.json,1965,
19649806022552.json,1965,
27662256115182.json,1965,
36678763635844.json,1965,
36676523630373.json,1965,
07616550102376.json,1965,
30666706109904.json,1965,
19647331939859.json,1965,
33736766112874.json,1965,
41690624138053.json,1965,
19647330112060.json,1965,
19647330108894.json,1965,
43693850133439.json,1965,
10621666006258.json,1965,
43694356115851.json,1965,
01611760130138.json,1965,
34674390101881.json,1965,
10622656006803.json,1965,
43696906049167.json,1965,
39754996042840.json,1965,
01612590110247.json,1965,
12630576008247.json,1965,
36678196036412.json,1965,
56725126055172.json,1965,
30664566027569.json,1965,
43696746049035.json,1965,
19649076058523.json,1965,
19647336016836.json,1965,
30665226028526.json,1965,
41689166043772.json,1965,
45752674531901.json,1965,
16639176113609.json,1965,
30666706030399.json,1965,
01611270130450.json,1965,
17640556010672.json,1965,
45698564530192.json,1965,
15633626107619.json,1965,
38103893830445.json,1965,
58105870117242.json,1965,
30666706030233.json,1965,
54105460125542.json,1965,
48705400112664.json,1965,
35103550132308.json,1965,
20652430110965.json,1965,
34674390102038.json,1965,
33672156032734.json,1965,
24657892430049.json,1965,
36678013634169.json,1965,
28662666115240.json,1965,
19645766057731.json,1965,
10621666006464.json,1965,
27659870118687.json,1965,
21654822130078.json,1965,
36679340138123.json,1965,
36678270137174.json,1965,
09619786005714.json,1958,
39686760118752.json,1965,
19645920100354.json,1965,
37682136085054.json,1965,
50755645031950.json,1965,
37679916069082.json,1965,
30666476085641.json,1965,
11626536007553.json,1965,
19647330122655.json,1965,
13630736008270.json,1965,
37681976038574.json,1965,
30736506098529.json,1965,
07616486003602.json,1965,
27102720124297.json,1965,
37681060127241.json,1965,
33670906032247.json,1965,
34673306033146.json,1965,
37683046110720.json,1965,
04614240431502.json,1965,
37683386040117.json,1965,
30664986027999.json,1965,
19647330121079.json,1965,
33670336031884.json,1965,
19648730119446.json,1965,
19647336018717.json,1965,
56725616055529.json,1965,
19647336015762.json,1965,
50105046069546.json,1965,
10621660140806.json,1965,
30736503030285.json,1965,
19642796011290.json,1965,
19734370137984.json,1965,
19647330133603.json,1965,
38684786040877.json,1965,
07616636119838.json,1965,
43697086049373.json,1965,
41690210133645.json,1965,
30665976029326.json,1965,
15638420113167.json,1965,
19647330109207.json,1965,
37683386039366.json,1965,
10622656006878.json,1965,
30103060134841.json,1965,
56768286055602.json,1965,
19643376011894.json,1965,
31668450117150.json,1965,
42692296045579.json,1965,
43694196046742.json,1965,
14633056008809.json,1965,
19648576111546.json,1965,
37683126039051.json,1965,
34674473430691.json,1965,
01612420110478.json,1965,
34103480106245.json,1965,
37683386099055.json,1965,
15636776009823.json,1965,
36678763631082.json,1965,
37681300132548.json,1965,
30664726027692.json,1965,
20652436024004.json,1965,
43695186047401.json,1965,
43696256088306.json,1965,
19753096115679.json,1965,
36679180138875.json,1965,
36738586109193.json,1965,
33752426032866.json,1965,
13631150131243.json,1965,
23655816025167.json,1965,
19647256015572.json,1965,
47702016050678.json,1965,
33670330105809.json,1965,
30665226028674.json,1965,
19650521995976.json,1965,
19647740108381.json,1965,
13631076103535.json,1965,
19647336018279.json,1965,
19647330140004.json,1965,
52715556053540.json,1965,
10621660136150.json,1965,
36678196036255.json,1965,
09100900123521.json,1965,
15637926010078.json,1965,
20651850129015.json,1965,
31669106116099.json,1965,
17640301732304.json,1965,
19647330115048.json,1965,
19647336017925.json,1965,
37680236037907.json,1965,
30664646027601.json,1965,
49707226051767.json,1965,
57727100121749.json,1965,
24657486025506.json,1965,
09618530930081.json,1965,
19734370115725.json,1965,
28102802830073.json,1965,
19647336019038.json,1965,
31669510140541.json,1965,
12101240134163.json,1965,
19644441932201.json,1965,
33751923330917.json,1965,
38684786041362.json,1965,
07618040730051.json,1965,
39685930113357.json,1965,
37684110111831.json,1965,
19757136011084.json,1965,
19647330106849.json,1965,
33671736032437.json,1965,
36677106102933.json,1965,
36678766059513.json,1965,
34674476034896.json,1965,
10751270129163.json,1965,
07617966061170.json,1965,
43696746049019.json,1965,
19651026023584.json,1965,
34674390101907.json,1965,
09100900930123.json,1965,
19734376012322.json,1965,
50755565036850.json,1965,
19643376011969.json,1965,
36750513630696.json,1965,
30666216029805.json,1965,
50712906053094.json,1965,
23656156025274.json,1965,
40688096043269.json,1965,
19647336119531.json,1965,
19647330120097.json,1965,
50711006116388.json,1965,
15633620113951.json,1965,
43694196047104.json,1965,
34674136033641.json,1965,
10621666006274.json,1965,
10767786006613.json,1965,
37679916037568.json,1965,
37683383731551.json,1965,
54722566054613.json,1965,
30665226028336.json,1965,
37683380111864.json,1965,
37683386040091.json,1965,
36678196036347.json,1965,
42691796045371.json,1965,
44698074436754.json,1965,
35674886035059.json,1965,
57105790132464.json,1965,
19647336018691.json,1965,
39686760139865.json,1965,
01750930138164.json,1965,
57727100138180.json,1965,
19647336100069.json,1965,
56726525630272.json,1965,
37682966097216.json,1965,
48705736097950.json,1965,
20652436024053.json,1965,
43694274335204.json,1965,
37681976038558.json,1965,
19645191932680.json,1965,
37684116117154.json,1965,
19647330123984.json,1965,
54722316054522.json,1965,
35674700127688.json,1965,
41690056044556.json,1965,
33671160141994.json,1965,
33672156032718.json,1965,
30736356112577.json,1965,
37679910119255.json,1965,
19651026023592.json,1965,
10621581032150.json,1965,
56725616118061.json,1965,
33669930139360.json,1965,
33672153330024.json,1965,
54719936054159.json,1965,
31669106111967.json,1965,
36678766059505.json,1965,
34674470120469.json,1965,
33670903330412.json,1965,
19757136011092.json,1965,
19647336019350.json,1965,
38684786040836.json,1965,
19643296071385.json,1965,
30665976029367.json,1965,
41688666043442.json,1965,
43697086049332.json,1965,
30666706030209.json,1965,
42767866045819.json,1965,
54722566054605.json,1965,
34674393430519.json,1965,
31750856118533.json,1965,
04615310139329.json,1965,
15633210139808.json,1965,
19647336061527.json,1965,
10767786006605.json,1965,
43694196047112.json,1965,
19646346014450.json,1965,
01612910137588.json,1965,
05615646003404.json,1965,
19643291995893.json,1965,
36679186106587.json,1965,
37683876040455.json,1965,
28662662830115.json,1965,
50711006112627.json,1965,
37682216038806.json,1965,
37682966070841.json,1965,
20755800140665.json,1965,
37680986038228.json,1965,
34674473432317.json,1965,
50712906053128.json,1965,
31669280121418.json,1965,
49709204935292.json,1965,
33670583331113.json,1965,
30665973031853.json,1965,
30736506100317.json,1965,
23656152335024.json,1965,
39685696104020.json,1965,
19647256015499.json,1965,
42692296045611.json,1965,
19734456014237.json,1965,
29663326106157.json,1965,
19647330127894.json,1965,
37684113738226.json,1965,
01611766000764.json,1965,
05615646105431.json,1965,
13631641331115.json,1965,
16639586010482.json,1965,
19647330129536.json,1965,
21654586024756.json,1965,
31750853130218.json,1965,
19647336018238.json,1965,
38684786089775.json,1965,
19645686013841.json,1965,
36678196036214.json,1965,
13631310135657.json,1965,
43695756047799.json,1965,
54718376120232.json,1965,
24657892439602.json,1965,
33669930102749.json,1965,
41690056102941.json,1965,
37680986038947.json,1965,
33752426111033.json,1965,
15633216008890.json,1965,
19647330123992.json,1965,
15633626096986.json,1965,
57726946120745.json,1965,
19647336019079.json,1965,
36677106111173.json,1965,
09618530930214.json,1965,
19646346014542.json,1960,
38684786041289.json,1965,
19647336016158.json,1965,
49709040101923.json,1965,
19645016013155.json,1965,
19647331932540.json,1965,
56724545630173.json,1965,
50710766107932.json,1965,
19647256015358.json,1965,
19734451935246.json,1965,
49709536052260.json,1965,
19647336071435.json,1965,
19647330126417.json,1965,
19647096014971.json,1965,
37683386059588.json,1965,
50757395030283.json,1965,
19648166020762.json,1965,
19643376011928.json,1965,
37683383730751.json,1965,
01611276090161.json,1965,
30666703035821.json,1965,
44697990140335.json,1965,
44697994437794.json,1965,
37684520105882.json,1965,
01612590126748.json,1965,
05615646003453.json,1965,
31668296109029.json,1965,
49709204930244.json,1965,
38684780101352.json,1965,
34674133430550.json,1965,
30665226028377.json,1965,
36676456035489.json,1965,
36677106110670.json,1965,
40687004030102.json,1965,
33670586031983.json,1965,
19734456014260.json,1965,
39686270126755.json,1965,
19649986068860.json,1965,
19647330135954.json,1965,
19647336019491.json,1965,
37680490127118.json,1965,
37679916037600.json,1965,
56726036084917.json,1965,
20652436024012.json,1965,
01611926001135.json,1965,
30664726027684.json,1965,
37680236070825.json,1965,
36676786061840.json,1965,
10739990123596.json,1965,
10739651030386.json,1965,
01611766056915.json,1965,
36678436111132.json,1965,
36677020135293.json,1965,
33751926112551.json,1965,
19647336017933.json,1965,
37680986093215.json,1965,
58105876069249.json,1965,
37681976098446.json,1965,
15635786090591.json,1965,
28662666026785.json,1965,
43693690107748.json,1965,
01612596002182.json,1965,
36679590101816.json,1965,
19647330139832.json,1965,
17640556105456.json,1965,
34765056033419.json,1965,
37103710138792.json,1965,
19647336120471.json,1965,
44698234432340.json,1965,
44104474430146.json,1965,
10624141036094.json,1965,
22655322235356.json,1965,
05615806088975.json,1965,
19647256015135.json,1965,
07617966114094.json,1965,
30665066113617.json,1936,
42692116045553.json,1965,
50711676110068.json,1965,
30103060137000.json,1965,
19646836014815.json,1965,
36678760109488.json,1965,
37682216038780.json,1965,
19650376022818.json,1965,
36676946035760.json,1965,
20652430109694.json,1965,
30664236027247.json,1965,
19647330117598.json,1965,
19647336016620.json,1965,
34674476034706.json,1965,
19647330129833.json,1965,
34752830111138.json,1965,
17640486010656.json,1965,
43694684333316.json,1962,
19647330128371.json,1965,
15633216114284.json,1965,
19642461996644.json,1965,
19645686013817.json,1926,
19646341934231.json,1965,
54755236054274.json,1965,
01612346001499.json,1965,
21654256024616.json,1965,
45699550121640.json,1965,
37682963735867.json,1965,
41689996044325.json,1965,
19647336017461.json,1965,
07618046005086.json,1965,
48705406051239.json,1952,
19647330141481.json,1965,
19647336019756.json,1965,
19647330128058.json,1965,
30736506106850.json,1965,
19648656021315.json,1965,
19647336057855.json,1965,
19647330109355.json,1965,
19648816021752.json,1965,
19647586020101.json,1965,
22102232230100.json,1965,
07618046114326.json,1965,
19647336058309.json,1965,
54105466069439.json,1965,
19647336018147.json,1965,
07617966004899.json,1965,
27102726069512.json,1965,
07616300734244.json,1965,
39685853930344.json,1965,
23738662330041.json,1965,
56726526056121.json,1965,
45699896050280.json,1965,
57727106056519.json,1965,
34674476034839.json,1965,
38684783839081.json,1965,
34673306033203.json,1965,
37680236038020.json,1965,
37103711996545.json,1965,
43693690129924.json,1965,
47704586050926.json,1965,
42767866118202.json,1965,
39685776041966.json,1965,
21653670129148.json,1965,
17640301730142.json,1965,
37680230138073.json,1965,
49709126052179.json,1965,
13630990112318.json,1965,
54768366054043.json,1965,
36676786102974.json,1965,
37683386039721.json,1965,
19647746116685.json,1965,
26736682633006.json,1965,
36750516106330.json,1965,
19734376023741.json,1965,
33672153336237.json,1965,
31669510108514.json,1965,
33669776031579.json,1965,
19649646022529.json,1965,
49707146051742.json,1965,
23656150115055.json,1965,
37683383731395.json,1965,
43696666062111.json,1965,
56726036055818.json,1965,
47702436050710.json,1965,
43696746048920.json,1965,
39686760121541.json,1965,
37683386089015.json,1965,
48705736051288.json,1965,
15635030110767.json,1965,
37771640137356.json,1965,
19647336017123.json,1965,
15633626104632.json,1965,
19648730108779.json,1965,
33670336031850.json,1965,
36676946109185.json,1965,
34673306115638.json,1965,
19647336058077.json,1965,
39685850108209.json,1965,
43694500129205.json,1965,
19647251995935.json,1965,
54718605430244.json,1965,
43693696046312.json,1965,
55723895530019.json,1965,
19651106023733.json,1965,
40688096097349.json,1965,
19647330109181.json,1965,
31668520120105.json,1965,
19647336019582.json,1965,
50710435030200.json,1965,
33752420106096.json,1965,
15638261530245.json,1965,
30736506100879.json,1965,
19647330126441.json,1965,
34765056033336.json,1965,
07617966004964.json,1965,
31667796031017.json,1965,
30736436066898.json,1965,
19649076021968.json,1965,
39686766042600.json,1965,
15633626108187.json,1965,
56726036055727.json,1965,
08618206005425.json,1965,
19650946023527.json,1965,
15737421530054.json,1965,
41690136044614.json,1965,
34674396059281.json,1965,
01611760135244.json,1965,
48705400140210.json,1965,
36676523637659.json,1965,
35674700115428.json,1965,
07617960136903.json,1965,
19647336057947.json,1965,
15633626009948.json,1965,
38684786041230.json,1965,
40687594030268.json,1965,
19647336018956.json,1965,
37683380123778.json,1965,
49709126095459.json,1965,
48705400125310.json,1965,
39685696041925.json,1965,
01612590115584.json,1960,
19647336018055.json,1965,
42691206045959.json,1965,
04614320433201.json,1965,
40687590110486.json,1965,
34673146113179.json,1965,
30103060132613.json,1965,
33736760113753.json,1965,
23655656025126.json,1965,
37680986116776.json,1965,
47764554733309.json,1965,
19734456069710.json,1965,
24656982430080.json,1965,
20764142030237.json,1965,
43696664330080.json,1965,
19648320108027.json,1965,
19650376022859.json,1965,
19649646022495.json,1965,
19647330122382.json,1965,
37684113731155.json,1965,
30665976029409.json,1965,
19642876011449.json,1965,
19646916014898.json,1965,
19647336016661.json,1965,
19651106023725.json,1965,
43693696046304.json,1965,
10621666006449.json,1965,
43694196046981.json,1965,
50711755031380.json,1965,
36677026107569.json,1965,
30665300134221.json,1965,
33671166107197.json,1965,
33670330123828.json,1965,
40104054030250.json,1965,
21654256024657.json,1965,
57105790113787.json,1965,
48705814830147.json,1965,
01612590115204.json,1953,
19647336017420.json,1965,
01613096002547.json,1965,
35674706035034.json,1965,
10739656112023.json,1965,
09618386005466.json,1965,
54105460124057.json,1965,
38684786062053.json,1965,
15633216009146.json,1965,
01612590130633.json,1965,
08618206005433.json,1965,
19647330109314.json,1965,
37684110115873.json,1965,
01750930132704.json,1965,
12630320111203.json,1965,
21653596024335.json,1965,
54719026054027.json,1965,
04615316003339.json,1965,
01612596066450.json,1958,
01612596001994.json,1927,
45698806050082.json,1965,
19101990121905.json,1965,
07617966004972.json,1965,
48705400122093.json,1965,
30664640106765.json,1965,
37683876106140.json,1965,
30666706110175.json,1965,
38684780119958.json,1965,
01612590115592.json,1965,
51714645130125.json,1965,
15635606009682.json,1965,
39685696041933.json,1965,
36678766036859.json,1965,
19734451934801.json,1965,
33670330100974.json,1965,
50711676052641.json,1965,
30664230131417.json,1965,
19647330114199.json,1965,
30736356030159.json,1965,
15635291533330.json,1965,
36678766112767.json,1965,
19647330122101.json,1965,
19647330133710.json,1965,
43696416060065.json,1965,
30666216107767.json,1965,
19647336019202.json,1965,
04615150430140.json,1965,
19647336016323.json,1965,
37681303731536.json,1965,
56724626055081.json,1965,
33669776031538.json,1965,
33751760120204.json,1965,
07616480106583.json,1965,
33670330110759.json,1965,
10621586006043.json,1965,
19647336120489.json,1965,
36677106110688.json,1965,
19647336058036.json,1965,
56725536055990.json,1965,
33670906111280.json,1965,
30666216071112.json,1965,
19647250107458.json,1965,65000
19651361995802.json,1965,
45699716050215.json,1965,
10622656006746.json,1965,
19650456120513.json,1965,
34674473432838.json,1965,
33752420112094.json,1965,
37680236115646.json,1965,
39686766042568.json,1965,
19645681995497.json,1965,
12626871230044.json,1965,
19646000140582.json,1965,
36675956101786.json,1965,
19647336018501.json,1965,
30736506100838.json,1965,
44104474430278.json,1965,
48705406051106.json,1965,
19734376012231.json,1965,
11626531132109.json,1965,
55724135536750.json,1965,
50710435030168.json,1965,
33672150100545.json,1965,
19649076061634.json,1965,
04614246057137.json,1965,
37681630138156.json,1965,
40687006111058.json,1965,
19643370131573.json,1965,
07617546105357.json,1965,
42691956045421.json,1965,
30664646117642.json,1965,
38684786041271.json,1965,
19647336069157.json,1965,
56725206060339.json,1965,
45699140135624.json,1965,
54105465430061.json,1965,
36750776037337.json,1965,
34674396097083.json,1965,
19647330114967.json,1965,
19647330117648.json,1965,
07617886004527.json,1965,
34752830108860.json,1965,
12630326008163.json,1965,
40688096096325.json,1965,
19647336018444.json,1965,
49706236098248.json,1965,
30736506115786.json,1965,
19647336018014.json,1965,
36738900111096.json,1965,
49707976051833.json,1965,
20102070117184.json,1965,
45698564530804.json,1965,
36739573630233.json,1965,
30665226028419.json,1965,
10754081035575.json,1965,
50755646052898.json,1965,
07617546004063.json,1965,
19647330137513.json,1965,
41689990135608.json,1965,
35674706112320.json,1965,
29102980130823.json,1965,
33671996032510.json,1965,
19647336094726.json,1965,
49709120128074.json,1965,
27754732730885.json,1965,
54719935430194.json,1965,
37735516106512.json,1965,
37684526107577.json,1965,
19651106023709.json,1965,
49708960120980.json,1965,
37679916037683.json,1965,
27738252730125.json,1965,
19647330122341.json,1965,
29663570124834.json,1965,
51714645139001.json,1965,
37680236115778.json,1965,
30664726027742.json,1965,
37681970134155.json,1965,
19647331933852.json,1965,
38684786041123.json,1965,
19645686061303.json,1965,
33669856112080.json,1965,
33671990110577.json,1965,
19734376057590.json,1965,
01612590128413.json,1965,
43104390113704.json,1965,
19647331995836.json,1965,
31667616031009.json,1965,
24656982430106.json,1965,
33672153330859.json,1965,
36679186109219.json,1965,
37683616040380.json,1965,
41690050132068.json,1965,
43104396069371.json,1965,
30665976029219.json,1965,
30736356030175.json,1965,
19650940112706.json,1965,
19647336019384.json,1965,
23655656119184.json,1965,
15637506108781.json,1965,
19647330124503.json,1965,
42692606045736.json,1965,
40688096043244.json,1965,
31667876109680.json,1965,
30665483038445.json,1965,
19647336017230.json,1965,
34674396034334.json,1965,
19648810136945.json,1965,
16739326109888.json,1965,
01612596001812.json,1965,
33752006120554.json,1965,
40688096043301.json,1965,
50711676052682.json,1965,
30664643030756.json,1965,
19647330124016.json,1965,
19647330106864.json,1965,
32669693232006.json,1965,
33672310141598.json,1965,
19643296110035.json,1965,
19642796011340.json,1965,
37683386039259.json,1965,
39686766042790.json,1965,
07617546111504.json,1965,
30667466030761.json,1965,
19645016013247.json,1965,
28662906027031.json,1965,
09619116005581.json,1965,
50711755030010.json,1965,
45701364532750.json,1965,
33751760108241.json,1965,
37764710138776.json,1965,
30665306094643.json,1965,
37681976038467.json,1965,
15635291536325.json,1965,
09618380111724.json,1965,
39685856108856.json,1965,
19647331933043.json,1965,
07616480110494.json,1965,
43694014330239.json,1965,
36739573630589.json,1965,
50710766093504.json,1965,
49707060129981.json,1965,
37683386113211.json,1965,
07618126005185.json,1965,
50710766052518.json,1965,
33672156032627.json,1965,
44697996108138.json,1965,
37681303732336.json,1965,
19647336018741.json,1965,
36678196036297.json,1965,
37683386040141.json,1965,
15638591530351.json,1965,
19647336018311.json,1965,
14766870119081.json,1965,
58105875830047.json,1965,
30666476068621.json,1965,
37683386039432.json,1965,
30664236027338.json,1965,
48705406106405.json,1965,
19753416022156.json,1965,
34674476034383.json,1965,
37683386039598.json,1965,
10621661030675.json,1965,
34673146033013.json,1965,
56724626055107.json,1965,
27660276026108.json,1965,
19647330135715.json,1965,
41690704137279.json,1965,
19648326095442.json,1965,
50711750110593.json,1965,
30665226028435.json,1965,
34765050100487.json,1965,
30665143033362.json,1965,
37680986038244.json,1965,
43696666048714.json,1965,
19647336016026.json,1965,
54755316054001.json,1965,
32669693230083.json,1965,
19648811936806.json,1965,
19647331930403.json,1965,
50710430133827.json,1965,
56725460131698.json,1965,
24657556025563.json,1965,
56725536055396.json,1965,
44697816049621.json,1965,
19647330117721.json,1965,
37681223732179.json,1965,
16739326010565.json,1965,
27661346026496.json,1965,
30665226028823.json,1965,
19647336058333.json,1965,
19650606023287.json,1965,
07618126005243.json,1965,
33669776116339.json,1965,
34674476034946.json,1965,
37681976070833.json,1965,
33671166119721.json,1965,
19647330112870.json,1965,
31669516098610.json,1965,
30665223036555.json,1965,
19647336020051.json,1965,
54718376114078.json,1965,
41689996044309.json,1965,
19647330123141.json,1965,
43695910138750.json,1965,
54755236054258.json,1965,
30103060133983.json,1965,
37680986038194.json,1965,
44754326049944.json,1965,
31668943131687.json,1965,
07617546004188.json,1965,
57726786060396.json,1965,
31669106106108.json,1965,
42691206046031.json,1965,
34674396066690.json,1965,
34674476034680.json,1965,
15633216008940.json,1965,
19647330135996.json,1965,
34765050113878.json,1965,
34673146033005.json,1965,
38684780102103.json,1965,
34674396119440.json,1965,
19650376022834.json,1965,
19649076021786.json,1965,
30736506107502.json,1965,
43104390116814.json,1965,
37683386039424.json,1965,
31669443130010.json,1965,
19649806022545.json,1965,
01612006001283.json,1965,
34674396033799.json,1965,
19647256015119.json,1965,
37684526112221.json,1965,
07618126005193.json,1965,
07618046089130.json,1965,
19647256015549.json,1965,
34674473431111.json,1965,
07617620110684.json,1965,
15633210129171.json,1965,
56726036067292.json,1965,
15638591536440.json,1965,
48705736106363.json,1965,
19645016013197.json,1965,
54755235432786.json,1965,
19647330136986.json,1965,
42692606045777.json,1965,
30664646089452.json,1965,
19647336017271.json,1965,
33670336059026.json,1965,
09618530936302.json,1965,
37680236116396.json,1965,
44698234430096.json,1965,
36678766036834.json,1965,
15634040112185.json,1965,
20652436023980.json,1965,
30666706102826.json,1965,
39685026041834.json,1965,
01612596001853.json,1965,
30666476097000.json,1965,
10739996007371.json,1965,
20102076077200.json,1965,
19645191996123.json,1965,
43694274335907.json,1965,
19647336058325.json,1965,
30664316058895.json,1965,
19647330120014.json,1965,
30736506095137.json,1965,
42767866045926.json,1965,
16739326010573.json,1965,
37683386039648.json,1965,
33752006113625.json,1965,
20755802030161.json,1965,
43694356047146.json,1965,
