cds_code,year_built,max_sqft
49709796052310,1965,
49709956110324,1965,
49709956114409,1965,
49710016052336,1965,
49710196052344,1965,
49738820123786,1965,
49738820128330,1965,
49738820128348,1965,
49738820135053,1965,
49738824930046,1965,
49738824930384,1965,
49738824935482,1965,
49738826051676,1965,
49738826060669,1965,
49738826097059,1965,
49738826099246,1965,
49738826109169,1965,
49738826112981,1965,
49753580114934,1965,
49753580138263,1965,
49753584930228,1965,
49753586052351,1965,
49753586052369,1965,
49753586107221,1965,
49753586110993,1965,
49753904930251,1965,
49753904932554,1965,
49753906051791,1965,
49753906060222,1965,
50105040117457,1965,
50105045030069,1965,
50105045030085,1965,
50105045030226,1965,
50105046069546,1965,
50710430107128,1965,
50710430107136,1965,
50710430108076,1965,
50710430109074,1965,
50710430109082,1965,
50710430109090,1965,
50710430110734,1965,
50710430112292,1965,
50710430123679,1965,
50710430127613,1965,
50710430129106,1965,
50710430133827,1965,
50710435030168,1965,
50710435030200,1965,
50710435030879,1965,
50710436052427,1965,
50710436052435,1965,
50710436052443,1965,
50710436052450,1965,
50710436052468,1965,
50710436085013,1965,
50710436108435,1965,
50710436112338,1965,
50710436112346,1965,
50710506052484,1965,
50710506052492,1965,
50710680132662,1965,
50710685030267,1965,
50710685031521,1965,
50710686052500,1965,
50710686071575,1965,
50710760101493,1965,
50710766052518,1965,
50710766093504,1965,
50710766098180,1965,
50710766107932,1965,
50710766111892,1965,
50710840120089,1965,
50710846052534,1965,
50710926052542,1965,
50711006052559,1965,
50711006112627,1965,
50711006116388,1965,
50711346052591,1965,
50711346113286,1965,
50711346119002,1965,
50711426052609,1965,
50711670137265,1965,
50711670138057,1965,
50711676052625,1965,
50711676052633,1965,
50711676052641,1965,
50711676052658,1965,
50711676052666,1965,
50711676052674,1965,
50711676052682,1965,
50711676052690,1965,
50711676052708,1965,
50711676052716,1965,
50711676052724,1965,
50711676052740,1965,
50711676052765,1965,
50711676052773,1965,
50711676052781,1965,
50711676052799,1965,
50711676052807,1965,
50711676052815,1965,
50711676052823,1965,
50711676052849,1965,
50711676052872,1965,
50711676093512,1965,
50711676097752,1965,
50711676105670,1965,
50711676107023,1965,
50711676110068,1965,
50711750110593,1965,
50711750120212,1965,
50711750121129,1965,
50711755030010,1965,
50711755030135,1965,
50711755031380,1965,
50711755031802,1965,
50711755034905,1965,
50711755034913,1965,
50712170110080,1965,
50712170118927,1965,
50712170133124,1965,
50712170142257,1965,
50712175030127,1965,
50712175036256,1965,
50712176052922,1965,
50712176052948,1965,
50712176052955,1965,
50712176060297,1965,
50712660124768,1965,
50712660133660,1965,
50712666053037,1965,
50712666106934,1965,
50712666113823,1965,
50712666120844,1965,
50712740121558,1965,
50712746053045,1965,
50712820105700,1965,
50712826053060,1965,
50712826053078,1965,
50712826067250,1965,
50712826098297,1965,
50712826108302,1965,
50712900108761,1965,
50712900113795,1965,
50712900113803,1965,
50712906053086,1965,
50712906053094,1965,
50712906053102,1965,
50712906053110,1965,
50712906053128,1965,
50712906071583,1965,
50712906095517,1965,
50712906111009,1965,
50712906111017,1965,
50712906120430,1965,
50713246053201,1965,
50736010101188,1965,
50736010124073,1965,
50736015030036,1965,
50736015030184,1965,
50736015030333,1965,
50736015035902,1965,
50736016025712,1965,
50736016025753,1965,
50736016025761,1965,
50755560112573,1965,
50755560113852,1965,
50755560118810,1965,
50755565036850,1965,
50755566052971,1965,
50755566052989,1965,
50755640107979,1965,
50755645030176,1965,
50755645030192,1965,
50755645031950,1965,
50755645035654,1965,
50755646052880,1965,
50755646052898,1965,
50755646052906,1965,
50755646100390,1965,
50755720117689,1965,
50755720117770,1965,
50755720118513,1965,
50755725030259,1965,
50755725030317,1965,
50755726053219,1965,
50757390108175,1965,
50757390114561,1965,
50757390124669,1965,
50757390131185,1965,
50757395030283,1965,
50757395036884,1965,
50757395037700,1965,
50757396053136,1965,
50757396053151,1965,
50757396053169,1965,
50757396053177,1965,
50757396053185,1965,
50757396053193,1965,
50757396102743,1965,
50757396115208,1965,
50757396118814,1965,
51105120114207,1965,
51105120138040,1965,
51105120140152,1965,
51105126069454,1965,
51713576053235,1965,
51713656053243,1965,
51713735132758,1965,
51713816053250,1965,
51713995130059,1965,
51713995130067,1965,
51713995135256,1965,
51713996053268,1965,
51713996053276,1965,
51713996053284,1965,
51714070109793,1965,
51714076053292,1965,
51714150129007,1965,
51714156053300,1965,
51714230132977,1965,
51714236053318,1965,
51714316053326,1952,
51714495130042,1965,
51714495137500,1965,
51714560133934,1965,
51714566053433,1965,
51714640100537,1965,
51714640107318,1965,
51714640107722,1965,
51714640113134,1965,
51714645130018,1965,
51714645130075,1965,
51714645130125,1965,
51714645139001,1965,
51714646053342,1965,
51714646053359,1965,
51714646053367,1965,
51714646053383,1965,
51714646053391,1965,
51714646053409,1965,
51714646053417,1965,
51714646053425,1965,
51714646053441,1965,
51714646067268,1965,
52105205230016,1965,
52105206119606,1965,
52105206119671,1965,
52714720134403,1965,
52714726053466,1965,
52714726053615,1965,
52714726066328,1965,
52715065231709,1965,
52715306053524,1965,
52715486053532,1965,
52715556053540,1965,
52716216053623,1965,
52716216053631,1965,
52716216053656,1965,
52716216106686,1965,
52716216114250,1965,
52716546053672,1965,
53105380125633,1965,
53105380132423,1965,
53716626053680,1965,
53716966053722,1965,
53717386053771,1965,
53717466053789,1965,
53717616053813,1965,
53738335330030,1965,
53738335337423,1965,
53738336053755,1965,
53738336053805,1965,
53750285330022,1965,
53750285337407,1965,
53750286053730,1965,
53765135330014,1965,
53765135337456,1965,
53765136053821,1965,
54105460119602,1965,
54105460124057,1965,
54105460125542,1965,
54105460135459,1965,
54105465430061,1965,
54105465430327,1965,
54105465430343,1965,
54105466069439,1965,
54105466119291,1965,
54718030112458,1965,
54718035430301,1965,
54718036053847,1965,
54718110139477,1965,
54718116053854,1965,
54718296053862,1965,
54718370109009,1965,
54718370110452,1965,
54718376053870,1965,
54718376100267,1965,
54718376105506,1965,
54718376114078,1965,
54718376120232,1965,
54718605430095,1965,
54718605430244,1965,
54718605430806,1965,
54718605433230,1965,
54718606053904,1965,
54718606053938,1965,
54718606112684,1965,
54718606118111,1965,
54719025430335,1965,
54719026054027,1965,
54719026054035,1965,
54719446054092,1965,
54719516054100,1965,
54719696054126,1965,
54719856054134,1965,
54719930123646,1965,
54719930123653,1965,
54719930123661,1965,
54719935430194,1965,
54719935430236,1965,
54719935432414,1965,
54719936054142,1965,
54719936054159,1965,
54719936107262,1965,
54720096054167,1965,
54720176054175,1965,
54720256054183,1864,
54720410114165,1965,
54720416054209,1965,
54721086054332,1965,
54721326054365,1965,
54721400136507,1965,
54721570114595,1965,
54721576120646,1965,
54721736054399,1965,
54721816054407,1965,
54721996054415,1965,
54721996112510,1965,
54722076054423,1965,
54722156054431,1965,
54722310100495,1965,
54722310113639,1965,
54722310125211,1965,
54722310127621,1965,
54722310141713,1965,
54722316054456,1965,
54722316054464,1965,
54722316054472,1965,
54722316054480,1965,
54722316054498,1965,
54722316054506,1965,
54722316054514,1965,
54722316054522,1965,
54722316105381,1965,
54722316106553,1965,
54722316108385,1965,
54722316114656,1965,
54722316116768,1965,
54722560101857,1965,
54722560105783,1965,
54722560109751,1965,
54722560110940,1965,
54722560116517,1965,
54722560120659,1965,
54722560125708,1965,
54722560133819,1965,
54722560135863,1965,
54722560139105,1965,
54722560139212,1965,
54722565430046,1965,
54722565430368,1965,
54722565432828,1965,
54722565434527,1965,
54722565435839,1965,
54722566054530,1965,
54722566054548,1965,
54722566054555,1965,
54722566054563,1965,
54722566054589,1965,
54722566054597,1965,
54722566054605,1965,
54722566054613,1965,
54722566054621,1965,
54722566054639,1965,
54722566054647,1965,
54722566054654,1965,
54722566054670,1965,
54722566054688,1965,
54722566054704,1965,
54722566054712,1965,
54722566054720,1965,
54722566054746,1965,
54722566092373,1965,
54722566092795,1965,
54722566106249,1965,
54722566107536,1965,
54722566110902,1965,
54722566112049,1965,
54722566116909,1965,
54722646054753,1965,
54753250106021,1965,
54753255430210,1965,
54753255430277,1965,
54753256054076,1965,
54753256054084,1965,
54753256100275,1965,
54755230102574,1965,
54755230110692,1965,
54755230114348,1965,
54755230116590,1965,
54755230137968,1965,
54755235430228,1965,
54755235430251,1965,
54755235430624,1965,
54755235432786,1965,
54755235434113,1965,
54755235434931,1965,
54755236054225,1965,
54755236054233,1965,
54755236054241,1965,
54755236054258,1965,
54755236054266,1965,
54755236054274,1965,
54755236054282,1965,
54755236054290,1965,
54755236054308,1965,
54755236107379,1965,
54755236114193,1965,
54755310102186,1965,
54755310102707,1965,
54755315431119,1965,
54755315431184,1965,
54755316053961,1965,
54755316053979,1965,
54755316053987,1965,
54755316053995,1965,
54755316054001,1965,
54755316107650,1965,
54767945430285,1965,
54767945436258,1965,
54767945436282,1965,
54767946054761,1965,
54767946094569,1965,
54767946108286,1965,
54768365430087,1965,
54768365430319,1965,
54768365431598,1965,
54768365431614,1965,
54768366054043,1965,
54768366054050,1965,
54768366110290,1965,
55105530134569,1965,
55105535530118,1965,
55105535530142,1965,
55723066054829,1965,
55723486054860,1965,
55723556054894,1965,
55723636054852,1965,
55723636054902,1965,
55723716054910,1965,
55723895530019,1965,
55723895530043,1965,
55723895536503,1965,
55723976054928,1965,
55724056054936,1965,
55724130112276,1965,
55724135530050,1965,
55724135530092,1965,
55724135530100,1965,
55724135530175,1965,
55724135530191,1965,
55724135536750,1965,
55724216115018,1965,
55751845530076,1965,
55751845530084,1965,
55751846054837,1965,
56105610109900,1965,
56105610122713,1965,
56105610135780,1965,
56105610135798,1965,
56105615630223,1965,
56105615630397,1965,
56105616055974,1965,
56105616069231,1965,
56724540109520,1965,
56724540124750,1965,
56724545630173,1965,
56724545632021,1965,
56724546054985,1965,
56724546054993,1965,
56724546055008,1965,
56724546060321,1965,
56724626055016,1965,
56724626055024,1965,
56724626055032,1965,
56724626055040,1965,
56724626055057,1965,
56724626055065,1965,
56724626055073,1965,
56724626055081,1965,
56724626055099,1965,
56724626055107,1965,
56724626055115,1965,
56724705630363,1965,
56724706055123,1965,
56725046055156,1965,
56725126055164,1965,
56725126055172,1965,
56725126055180,1965,
56725126084891,1965,
56725200139626,1965,
56725205630405,1965,
56725205631817,1965,
56725205634076,1965,
56725206055198,1965,
56725206055206,1965,
56725206055248,1965,
56725206060339,1965,
56725380100362,1965,
56725380119412,1965,
56725386055263,1965,
56725386055271,1965,
56725386055289,1965,
56725386055297,1965,
56725386055305,1965,
56725386055313,1965,
56725386055321,1965,
56725386055339,1965,
56725386055347,1965,
56725386055354,1965,
56725386055362,1965,
56725386055370,1965,
56725386055388,1965,
56725386100333,1965,
56725386107551,1965,
56725386110738,1965,
56725386111850,1965,
56725386114029,1965,
56725460115105,1965,
56725460120634,1965,
56725460125674,1965,
56725460131698,1965,
56725460136804,1965,
56725460141838,1965,
56725460141929,1965,
56725465630066,1965,
56725465630389,1965,
56725465631619,1965,
56725465631742,1965,
56725465632849,1965,
56725465634548,1965,
56725465634761,1965,
56725530101378,1965,
56725530110502,1965,
56725530139592,1965,
56725536055396,1965,
56725536055404,1965,
56725536055412,1965,
56725536055438,1965,
56725536055461,1965,
56725536055990,1965,
56725536096838,1965,
56725536112171,1965,
56725536120117,1965,
56725536120620,1965,
56725610112631,1965,
56725610113977,1965,
56725610137018,1965,
56725616055495,1965,
56725616055503,1965,
56725616055511,1965,
56725616055529,1965,
56725616118061,1965,
56725616119242,1965,
56726035630249,1965,
56726035630322,1965,
56726035634993,1965,
56726035635008,1965,
56726035636188,1965,
56726036055636,1965,
56726036055651,1965,
56726036055669,1965,
56726036055685,1965,
56726036055693,1965,
56726036055701,1965,
56726036055719,1965,
56726036055727,1965,
56726036055743,1965,
56726036055750,1965,
56726036055768,1965,
56726036055776,1965,
56726036055792,1965,
56726036055800,1965,
56726036055818,1965,
56726036060354,1965,
56726036060362,1965,
56726036067292,1965,
56726036084917,1965,
56726036084925,1965,
56726036115653,1965,
56726116055834,1965,
56726525630272,1965,
56726525630298,1965,
56726525630348,1965,
56726525630793,1965,
56726525637822,1965,
56726526056030,1965,
56726526056055,1965,
56726526056063,1965,
56726526056089,1965,
56726526056097,1965,
56726526056105,1965,
56726526056113,1965,
56726526056121,1965,
56726526056147,1965,
56726526056154,1965,
56726526056170,1965,
56726526056188,1965,
56726526056204,1965,
56726526056212,1965,
56726526056238,1965,
56726526060370,1965,
56726526060388,1965,
56726526062145,1965,
56726526062152,1965,
56726526097034,1965,
56726526115687,1965,
56726526116040,1965,
56737590119396,1965,
56737590123349,1965,
56737595630108,1965,11975
56737595630116,1965,
56737595633748,1965,
56737595637004,1965,
56737596055842,1965,
56737596055859,1965,
56737596055867,1965,
56737596055875,1964,
56737596055891,1965,
56737596055909,1965,
56737596055917,1965,
56737596055925,1965,
56737596055933,1965,
56737596055941,1965,
56737596055966,1965,
56737596056022,1965,
